YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,LN_CD_1,LN_CD_2,LN_CD_3,LN_DT,LN_AMT,RATE_YN,RPY_CD,EXP_DT,RATE,RPY_AMT
201903,573096,1,24,5881119,0,0031,100,000,201809,480,0,00,000000,0,0
201904,118218,1,24,7492635,0,0031,100,000,201605,2700,0,00,000000,0,0
202004,1495760,1,24,4266692,0,0031,100,000,201906,2400,1,01,202006,24000,0
201809,371652,1,24,3824906,0,0031,100,000,201702,13000,0,00,000000,0,0
201808,1601647,1,24,6782779,0,0031,100,000,201207,2400,0,00,000000,0,0
201809,1489879,1,24,399420,0,0031,100,000,201709,1800,0,00,000000,0,0
201909,1272264,1,24,5960022,0,0031,100,000,201001,19000,0,00,000000,0,0
201806,1335818,1,24,855368,0,0031,100,000,201611,2000,0,00,000000,0,0
201910,1108393,1,24,3316648,0,0031,100,000,201903,3600,1,04,202309,24000,0
202006,510314,1,24,2587600,0,0031,100,000,201802,5000,1,01,202302,24000,0
201808,1593802,1,24,999741,0,0031,100,000,201509,3400,0,00,000000,0,0
201806,1052666,1,24,5372245,0,0031,100,000,201612,3700,0,00,000000,0,0
201812,247079,1,24,7740805,0,0031,100,000,201607,2400,0,00,000000,0,0
201911,1898541,1,24,5067448,0,0031,100,000,201901,2400,1,04,202201,24000,0
202002,1257450,1,24,8058107,0,0031,100,000,201310,2700,0,00,000000,0,0
201811,819490,1,24,7895031,0,0031,100,000,201705,3300,0,00,000000,0,0
201905,18047,1,24,6291680,0,0031,100,000,201502,2400,0,00,000000,0,0
201808,498400,1,24,2825770,0,0031,100,000,201612,1900,0,00,000000,0,0
202005,1732322,1,24,4575657,0,0031,100,000,201611,780,1,01,202011,24000,0
201904,1692899,1,24,5364154,0,0031,100,000,201111,6500,0,00,000000,0,0
201806,1174264,1,24,7869889,0,0031,100,000,201512,2700,0,00,000000,0,0
201905,815894,1,24,8988298,0,0031,290,000,201611,1800,0,00,000000,0,0
201901,118218,1,24,7492635,0,0031,100,000,201602,3200,0,00,000000,0,0
201912,573096,1,24,5881119,0,0031,100,000,201809,720,1,01,202304,24000,0
201912,1578781,1,24,3515952,0,0031,100,000,201507,4400,0,00,000000,0,0
201907,407526,1,24,9010025,0,0031,100,000,201702,3300,1,01,202202,28000,0
201909,246923,1,24,818707,0,0031,100,000,201608,8600,0,00,000000,0,0
201911,331829,1,24,6576080,0,0031,100,000,201601,20000,0,00,000000,0,0
201810,494650,1,24,10032770,0,0031,100,000,201305,12000,0,00,000000,0,0
201905,398949,1,24,8677143,0,0031,100,000,201707,7000,1,01,201907,28000,0
201908,338702,1,24,7395964,0,0031,100,000,201610,11000,0,00,000000,0,0
202001,1790931,1,24,9561531,0,0031,100,000,201505,3600,1,01,202005,28000,0
202005,331829,1,24,6576080,0,0031,100,000,201601,20000,0,00,000000,0,0
201906,1529497,1,24,7696870,0,0031,100,000,201001,5900,0,00,000000,0,0
201809,508649,1,24,2728258,0,0031,100,000,201409,4600,0,00,000000,0,0
201812,829084,1,24,6750925,0,0031,100,000,201102,1100,0,00,000000,0,0
201808,498400,1,24,2825770,0,0031,100,000,201806,1400,0,00,000000,0,0
201909,224215,1,24,2501570,0,0031,100,000,201606,20000,1,01,202206,24000,0
202005,952870,1,24,1126933,0,0031,100,000,201711,6300,1,01,202211,28000,0
201911,1363612,1,24,2323732,0,0031,100,000,201308,13000,0,00,000000,0,0
201909,656457,1,24,9565878,0,0031,100,000,201901,900,1,01,202401,24000,0
201812,619476,1,24,559066,0,0031,100,000,201310,5000,0,00,000000,0,0
201810,325526,1,24,5007634,0,0031,100,000,201802,4100,0,00,000000,0,0
201910,552122,1,24,5490545,0,0031,510,000,201505,18000,0,00,000000,0,0
201901,1082916,1,24,6102891,0,0031,100,000,201704,910,0,00,000000,0,0
201904,741096,1,24,5782673,0,0031,100,000,201809,3600,0,00,000000,0,0
201808,1679303,1,24,1999266,0,0031,100,000,201712,12000,0,00,000000,0,0
201812,955280,1,24,6143786,0,0031,100,000,201807,14000,0,00,000000,0,0
202003,1924628,1,24,5118784,0,0031,100,000,201910,2800,1,04,202104,24000,0
201910,731059,1,24,9173256,0,0031,100,000,201712,4300,1,04,202207,24000,0
201907,292889,1,24,6700442,0,0031,100,000,201508,2700,1,01,202008,28000,0
201910,573096,1,24,5881119,0,0031,100,000,201809,160,1,01,202304,24000,0
201807,1166417,1,24,5405465,0,0031,100,000,201312,12000,0,00,000000,0,0
202001,1735768,1,24,2552588,0,0031,100,000,201706,900,1,01,202206,24000,0
201909,74470,1,24,3700797,0,0031,100,000,201604,2100,1,01,202104,28000,0
202003,1331940,1,24,9233137,0,0031,100,000,201512,2300,1,01,202012,30000,0
201906,656457,1,24,9748415,0,0031,100,000,201901,900,1,01,202401,24000,0
201810,646791,1,24,8619319,0,0031,100,000,201807,2100,0,00,000000,0,0
201809,806409,1,24,8181226,0,0031,100,000,201706,850,0,00,000000,0,0
201806,177795,1,24,7796073,0,0031,100,000,201604,1400,0,00,000000,0,0
201811,1192843,1,24,4285703,0,0031,100,000,201304,4500,0,00,000000,0,0
202001,1907852,1,24,6574369,0,0031,100,000,201602,2400,1,08,202102,28000,0
201912,1043858,1,24,2401164,0,0031,100,000,201706,900,0,00,000000,0,0
202004,1156904,1,24,3372246,0,0031,100,000,201712,2700,1,01,202012,24000,0
201811,525621,1,24,1074381,0,0031,100,000,201705,1100,0,00,000000,0,0
201910,560032,1,24,8105873,0,0031,100,000,201209,2000,0,00,000000,0,0
201911,183636,1,24,2421129,0,0031,100,000,201907,1500,1,04,202007,24000,0
202002,693403,1,24,3841585,0,0031,100,000,201709,2600,1,04,000000,28000,0
202004,1552981,1,24,3104631,0,0031,100,000,201508,2900,0,00,000000,0,0
201903,325526,1,24,2996611,0,0031,100,000,201608,2700,1,01,202108,28000,0
201901,118218,1,24,7492635,0,0031,100,000,201605,2700,0,00,000000,0,0
202006,757556,1,24,6692172,0,0031,100,000,201503,140,0,00,000000,0,0
202003,560032,1,24,8105873,0,0031,100,000,201209,2000,0,00,000000,0,0
201810,646791,1,24,8180864,0,0031,590,000,201405,360,0,00,000000,0,0
202006,815540,1,24,7881100,0,0031,100,000,201508,2400,1,01,202008,28000,0
201902,1327837,1,24,7464886,0,0031,100,000,201607,2600,0,00,000000,0,0
201809,1814400,1,24,7460851,0,0031,100,000,201807,17000,0,00,000000,0,0
201809,978075,1,24,9910603,0,0031,100,000,201809,5400,0,00,000000,0,0
201906,224215,1,24,2501570,0,0031,100,000,201606,20000,1,01,202206,24000,0
201903,1186437,1,24,4959330,0,0031,100,000,201706,2700,0,00,000000,0,0
202003,1875318,1,24,3041465,0,0031,100,000,201411,1700,0,00,000000,0,0
201807,1601647,1,24,2388052,0,0031,100,000,201802,2400,0,00,000000,0,0
201909,1439566,1,24,3296262,0,0031,100,000,201511,3300,0,00,000000,0,0
202002,916668,1,24,3764285,0,0031,100,000,201703,3200,1,01,202103,24000,0
201907,498400,1,24,523044,0,0031,100,000,201509,2400,1,01,202009,30000,0
202006,1043858,1,24,2401164,0,0031,100,000,201706,900,0,00,000000,0,0
201908,1752841,1,24,7813911,0,0031,100,000,201304,20000,0,00,000000,0,0
201906,888544,1,24,321883,0,0031,590,000,201612,1400,0,00,000000,0,0
201907,560032,1,24,8105873,0,0031,100,000,201209,2000,0,00,000000,0,0
201911,798855,1,24,575261,0,0031,100,000,201311,20000,0,00,000000,0,0
202003,1921811,1,24,6602987,0,0031,100,000,201904,19000,1,04,202204,24000,0
201907,1116255,1,24,6935152,0,0031,100,000,201708,20000,0,00,000000,0,0
201909,888544,1,24,1136,0,0031,100,000,201703,1100,0,00,000000,0,0
201812,952870,1,24,9320846,0,0031,100,000,201705,5500,0,00,000000,0,0
201808,1302487,1,24,8740028,0,0031,100,000,201807,3100,0,00,000000,0,0
201907,1559728,1,24,6834112,0,0031,100,000,201603,1700,0,00,000000,0,0
201901,1950631,1,24,8983053,0,0031,100,000,201402,4100,0,00,000000,0,0
202002,560032,1,24,8105873,0,0031,100,000,201209,2000,0,00,000000,0,0
201901,1856410,1,24,1885597,0,0031,100,000,201704,2400,0,00,000000,0,0
201907,1545377,1,24,8806144,0,0031,100,000,201608,3600,1,01,202108,28000,0
201807,404782,1,24,2863770,0,0031,100,000,201802,11000,0,00,000000,0,0
201906,746293,1,24,9912714,0,0031,100,000,201807,1800,0,00,000000,0,0
201911,1890978,1,24,7296192,0,0031,100,000,201211,4100,0,00,000000,0,0
202005,1315292,1,24,5573269,0,0031,100,000,201610,2400,1,01,202010,24000,0
201907,846210,1,24,7769983,0,0031,100,000,201608,2200,1,01,202108,24000,0
202006,226766,1,24,7503220,0,0031,100,000,201701,2100,0,00,000000,0,0
201811,1476986,1,24,9047061,0,0031,100,000,201708,2100,0,00,000000,0,0
201911,1856410,1,24,1885597,0,0031,100,000,201704,2400,0,00,000000,0,0
202004,914477,1,24,8957143,0,0031,100,000,201909,3500,1,01,202409,24000,0
201807,325526,1,24,2996611,0,0031,100,000,201608,2700,0,00,000000,0,0
201811,914477,1,24,3828966,0,0031,100,000,201804,700,0,00,000000,0,0
201906,453147,1,24,6034387,0,0031,100,000,201605,3200,0,00,000000,0,0
201912,1529497,1,24,7696870,0,0031,100,000,201001,5900,0,00,000000,0,0
202002,18047,1,24,7467768,0,0031,100,000,201610,2200,0,00,000000,0,0
201908,1695488,1,24,5364939,0,0031,100,000,201604,1000,1,01,202104,28000,0
201902,203220,1,24,3819134,0,0031,100,000,201406,2100,0,00,000000,0,0
201901,1823637,1,24,5077271,0,0031,100,000,201303,8500,0,00,000000,0,0
201912,1940094,1,24,1131304,0,0031,240,000,201408,630,0,00,000000,0,0
202001,354094,1,24,8699491,0,0031,100,000,201105,870,0,00,000000,0,0
201809,1714372,1,24,7987222,0,0031,290,000,201409,7600,0,00,000000,0,0
201904,1907852,1,24,6574369,0,0031,100,000,201602,2400,1,04,202102,28000,0
201810,1070186,1,24,3520275,0,0031,100,000,201508,5400,0,00,000000,0,0
201908,1257450,1,24,212067,0,0031,100,000,201705,4000,1,04,202105,28000,0
201903,1917576,1,24,2327823,0,0031,500,000,201206,9200,0,00,000000,0,0
202006,893307,1,24,5522191,0,0031,100,000,201909,11000,1,01,202209,24000,0
201906,404030,1,24,9901136,0,0031,100,000,201610,7000,0,00,000000,0,0
201901,1752841,1,24,7813911,0,0031,100,000,201403,840,0,00,000000,0,0
201904,976801,1,24,4202193,0,0031,100,000,201802,1100,1,01,202002,24000,0
202004,856296,1,24,1471091,0,0031,100,000,201708,2000,1,04,202208,28000,0
201907,1907852,1,24,6574369,0,0031,100,000,201602,2400,1,08,202102,28000,0
202005,1236182,1,24,4387458,0,0031,100,000,201301,9100,0,00,000000,0,0
201807,1073078,1,24,9779459,0,0031,100,000,201607,3300,0,00,000000,0,0
201809,644637,1,24,8843866,0,0031,100,000,201605,11000,0,00,000000,0,0
201810,1503270,1,24,7337837,0,0031,100,000,201506,2400,0,00,000000,0,0
201904,1236182,1,24,4146123,0,0031,100,000,201203,4500,0,00,000000,0,0
201806,1752841,1,24,7813911,0,0031,100,000,201403,840,0,00,000000,0,0
201902,1533292,1,24,7610083,0,0031,100,000,201604,4800,0,00,000000,0,0
201808,1315292,1,24,5573269,0,0031,100,000,201610,2400,0,00,000000,0,0
201809,1876977,1,24,8277519,0,0031,100,000,201806,2200,0,00,000000,0,0
201908,731059,1,24,9173256,0,0031,100,000,201712,4400,1,04,202207,24000,0
202005,980768,1,24,4046079,0,0031,100,000,201709,2200,0,00,000000,0,0
201809,1335818,1,24,8308406,0,0031,100,000,201611,2100,0,00,000000,0,0
201903,727125,1,24,6563614,0,0031,100,000,201702,3800,1,01,202002,24000,0
201911,1503573,1,24,5679503,0,0031,100,000,201706,1100,1,04,202106,24000,0
202002,1535430,1,24,5548765,0,0031,100,000,201605,2400,1,01,202105,24000,0
202001,1218286,1,24,7332706,0,0031,100,000,201603,4000,0,00,000000,0,0
201809,1452999,1,24,3762321,0,0031,100,000,201605,2400,0,00,000000,0,0
201911,693403,1,24,3841585,0,0031,100,000,201709,2900,1,04,201912,28000,0
201812,1208746,1,24,3192709,0,0031,100,000,201510,11000,0,00,000000,0,0
202005,1724362,1,24,6807361,0,0031,100,000,201405,2200,0,00,000000,0,0
201912,1286160,1,24,6509122,0,0031,100,000,201503,6500,0,00,000000,0,0
202005,851709,1,24,4016329,0,0031,100,000,201402,100,0,00,000000,0,0
202006,1365529,1,24,5957670,0,0031,100,000,201706,8800,1,01,202206,28000,0
201911,1086252,1,24,9245091,0,0031,100,000,201510,3600,1,01,202010,30000,0
201809,1502415,1,24,714334,0,0031,100,000,201505,6400,0,00,000000,0,0
201903,1819213,1,24,6740822,0,0031,100,000,201104,9800,0,00,000000,0,0
202004,112464,1,24,9610445,0,0031,100,000,201804,17000,1,01,202309,24000,0
201811,1181837,1,24,5055195,0,0031,100,000,201703,800,0,00,000000,0,0
201807,810369,1,24,917339,0,0031,100,000,201805,2800,0,00,000000,0,0
201808,367308,1,24,6836453,0,0031,100,000,201508,2700,0,00,000000,0,0
201810,636549,1,24,9207082,0,0031,100,000,201510,3200,0,00,000000,0,0
202002,1495760,1,24,4266692,0,0031,100,000,201906,2400,1,01,202006,24000,0
201902,340508,1,24,5093319,0,0031,100,000,201511,2500,0,00,000000,0,0
201907,480886,1,24,9352179,0,0031,100,000,201706,2300,1,01,202006,28000,0
201811,1453,1,24,7322190,0,0031,100,000,201609,1400,0,00,000000,0,0
201905,819490,1,24,1468629,0,0031,100,000,201609,3300,1,01,201909,28000,0
201808,1592430,1,24,5994503,0,0031,100,000,201706,3800,0,00,000000,0,0
201908,1872464,1,24,1926169,0,0031,100,000,201605,11000,1,01,202105,28000,0
202005,1040235,1,24,3934851,0,0031,100,000,201902,1200,1,04,202104,24000,0
201806,1140557,1,24,8184699,0,0031,100,000,201805,2300,0,00,000000,0,0
201906,347797,1,24,1956584,0,0031,100,000,201812,4200,1,04,202308,24000,0
201905,1446384,1,24,352833,0,0031,100,000,201406,14000,0,00,000000,0,0
201905,1579497,1,24,152834,0,0031,100,000,201708,12000,1,01,202208,28000,0
202001,944001,1,24,1618153,0,0031,100,000,201703,2600,1,04,202103,28000,0
202002,952870,1,24,9320846,0,0031,100,000,201705,5400,1,08,202205,28000,0
201909,1533292,1,24,7610083,0,0031,100,000,201604,4800,0,00,000000,0,0
201904,1250332,1,24,9875648,0,0031,590,000,201405,720,0,00,000000,0,0
201807,1876977,1,24,5759599,0,0031,100,000,201806,4800,0,00,000000,0,0
201906,203069,1,24,4596428,0,0031,100,000,201607,2700,1,01,202007,24000,0
201901,806409,1,24,8181226,0,0031,100,000,201706,850,0,00,000000,0,0
201908,1503270,1,24,7337837,0,0031,100,000,201506,2400,1,01,202006,28000,0
201904,1823637,1,24,8478514,0,0031,100,000,201504,3600,0,00,000000,0,0
201909,18047,1,24,6291680,0,0031,100,000,201502,2400,0,00,000000,0,0
201904,1181837,1,24,1649261,0,0031,100,000,201812,1400,0,00,000000,0,0
202004,513378,1,24,5028533,0,0031,100,000,201208,12000,0,00,000000,0,0
201906,674916,1,24,6992312,0,0031,100,000,201601,850,0,00,000000,0,0
201908,1601647,1,24,6782779,0,0031,100,000,201207,2400,0,00,000000,0,0
201901,1714372,1,24,7987222,0,0031,290,000,201409,7600,0,00,000000,0,0
201901,1881091,1,24,3936713,0,0031,100,000,201506,3900,0,00,000000,0,0
202006,408492,1,24,7844943,0,0031,100,000,201705,1200,0,00,000000,0,0
201807,1455644,1,24,5820597,0,0031,100,000,201603,3300,0,00,000000,0,0
201811,646791,1,24,8180864,0,0031,590,000,201405,360,0,00,000000,0,0
201905,467185,1,24,10055691,0,0031,100,000,201703,1300,0,00,000000,0,0
201903,1844091,1,24,582689,0,0031,100,000,201612,4400,1,01,202112,28000,0
201812,203220,1,24,3819134,0,0031,100,000,201406,2100,0,00,000000,0,0
202005,1593802,1,24,4889361,0,0031,100,000,201509,3300,1,01,202009,30000,0
202006,593725,1,24,3810094,0,0031,100,000,201703,610,1,01,202202,28000,0
201806,1729585,1,24,4258787,0,0031,100,000,201306,4800,0,00,000000,0,0
201810,1355277,1,24,3207317,0,0031,100,000,201511,190,0,00,000000,0,0
201906,1585700,1,24,5629349,0,0031,100,000,201703,20000,0,00,000000,0,0
201806,1073078,1,24,9779459,0,0031,100,000,201607,3300,0,00,000000,0,0
201901,856296,1,24,1471091,0,0031,100,000,201708,2000,0,00,000000,0,0
201906,359867,1,24,9884935,0,0031,100,000,201810,1800,1,04,202110,24000,0
201808,737905,1,24,3366790,0,0031,100,000,201505,2400,0,00,000000,0,0
201806,74503,1,24,8797209,0,0031,100,000,201803,1100,0,00,000000,0,0
201907,1918004,1,24,3305439,0,0031,100,000,201601,1800,0,00,000000,0,0
201902,767464,1,24,7359867,0,0031,100,000,201610,5300,0,00,000000,0,0
201908,916668,1,24,3764285,0,0031,100,000,201703,3200,1,01,202103,24000,0
201909,343589,1,24,4467695,0,0031,100,000,201604,2400,0,00,000000,0,0
201908,498400,1,24,2825770,0,0031,100,000,201801,1800,1,01,202301,28000,0
202003,1315292,1,24,5573269,0,0031,100,000,201610,2400,1,01,202010,24000,0
201906,1672137,1,24,6793974,0,0031,100,000,201509,3600,1,01,202009,30000,0
201810,1374501,1,24,6548764,0,0031,100,000,201804,2300,0,00,000000,0,0
201812,1082916,1,24,6102891,0,0031,100,000,201704,910,0,00,000000,0,0
201907,1782391,1,24,19199,0,0031,100,000,201810,16000,1,01,202310,24000,0
201902,1801809,1,24,4532206,0,0031,100,000,201708,12000,0,00,000000,0,0
201811,1898541,1,24,5067448,0,0031,100,000,201603,1200,0,00,000000,0,0
201806,1777994,1,24,4682992,0,0031,100,000,201508,2800,0,00,000000,0,0
201907,1082916,1,24,1272664,0,0031,100,000,201509,3300,0,00,000000,0,0
201806,1669207,1,24,1063433,0,0031,100,000,201506,3900,0,00,000000,0,0
201810,727125,1,24,6563614,0,0031,100,000,201702,3800,0,00,000000,0,0
201906,1377827,1,24,4275138,0,0031,100,000,201409,10000,0,00,000000,0,0
201906,619476,1,24,559066,0,0031,100,000,201310,5000,0,00,000000,0,0
201806,952870,1,24,7261330,0,0031,100,000,201705,5500,0,00,000000,0,0
201912,1374972,1,24,3691016,0,0031,100,000,201302,12000,0,00,000000,0,0
201903,1752841,1,24,7813911,0,0031,100,000,201304,20000,0,00,000000,0,0
202003,1233170,1,24,9691673,0,0031,100,000,201512,890,0,00,000000,0,0
201806,1687673,1,24,3917723,0,0031,590,000,201409,7800,0,00,000000,0,0
201904,1573436,1,24,740838,0,0031,100,000,201602,190,0,00,000000,0,0
201809,1907852,1,24,7326269,0,0031,100,000,201802,2400,0,00,000000,0,0
201907,1875318,1,24,3041465,0,0031,100,000,201001,2200,0,00,000000,0,0
202001,1374972,1,24,3691016,0,0031,100,000,201302,12000,0,00,000000,0,0
202001,1869238,1,24,3985502,0,0031,100,000,201907,900,1,01,202407,24000,0
201806,404782,1,24,9907880,0,0031,100,000,201607,3600,0,00,000000,0,0
201912,338702,1,24,7395964,0,0031,100,000,201610,11000,0,00,000000,0,0
201809,1918004,1,24,5181478,0,0031,100,000,201601,1300,0,00,000000,0,0
202004,720452,1,24,8126731,0,0031,100,000,201811,2100,0,00,000000,0,0
201809,367308,1,24,6836453,0,0031,100,000,201508,2700,0,00,000000,0,0
202004,819490,1,24,1468629,0,0031,100,000,201609,3300,1,01,202209,24000,0
201909,343589,1,24,7487795,0,0031,100,000,201512,6100,0,00,000000,0,0
201903,1183193,1,24,148692,0,0031,100,000,201707,3900,0,00,000000,0,0
201911,1336010,1,24,9440172,0,0031,100,000,201910,11000,1,04,202110,24000,0
201901,398949,1,24,5533281,0,0031,100,000,201808,9400,0,00,000000,0,0
201908,1686129,1,24,8525752,0,0031,100,000,201901,7800,1,04,202201,24000,0
202005,1918004,1,24,3283612,0,0031,100,000,201609,2400,0,00,000000,0,0
202003,1147085,1,24,8412528,0,0031,290,000,201803,6400,1,04,202303,24000,0
201901,628107,1,24,1876932,0,0031,100,000,201901,1200,0,00,000000,0,0
201902,463993,1,24,6912529,0,0031,100,000,201407,1200,0,00,000000,0,0
201905,1521706,1,24,9020474,0,0031,100,000,201611,20000,0,00,000000,0,0
201809,1236182,1,24,4387458,0,0031,100,000,201301,9100,0,00,000000,0,0
201909,19050,1,24,1512102,0,0031,100,000,201907,11000,1,01,202407,24000,0
202006,104338,1,24,7407874,0,0031,100,000,202005,1800,1,04,202305,24000,0
201810,1086252,1,24,9245091,0,0031,100,000,201508,3600,0,00,000000,0,0
201910,246923,1,24,818707,0,0031,100,000,201608,8600,0,00,000000,0,0
201812,657376,1,24,7048028,0,0031,100,000,201505,2700,0,00,000000,0,0
202006,939211,1,24,6735663,0,0031,100,000,201105,5500,0,00,000000,0,0
201807,224215,1,24,2501570,0,0031,100,000,201606,20000,0,00,000000,0,0
201809,930178,1,24,4410560,0,0031,100,000,201611,1100,0,00,000000,0,0
201901,107632,1,24,6880092,0,0031,100,000,201806,3300,0,00,000000,0,0
201810,1734222,1,24,7307304,0,0031,100,000,201804,2700,0,00,000000,0,0
201906,1552981,1,24,660964,0,0031,100,000,201508,8800,0,00,000000,0,0
202005,731059,1,24,9774154,0,0031,100,000,201712,3000,1,04,202212,24000,0
202003,560032,1,24,420901,0,0031,100,000,201406,2400,0,00,000000,0,0
201911,48064,1,24,3781194,0,0031,510,000,201606,790,0,00,000000,0,0
201806,1303558,1,24,801309,0,0031,100,000,201801,17000,0,00,000000,0,0
201812,498400,1,24,2825770,0,0031,100,000,201806,1400,0,00,000000,0,0
201809,1040735,1,24,8738665,0,0031,100,000,201604,220,0,00,000000,0,0
201908,295724,1,24,2639171,0,0031,100,000,201011,20000,0,00,000000,0,0
201910,1166417,1,24,638621,0,0031,100,000,201001,4300,0,00,000000,0,0
201904,1822353,1,24,9667058,0,0031,100,000,201505,2400,1,01,202005,20000,0
201909,819490,1,24,1468629,0,0031,100,000,201609,3300,1,01,202209,24000,0
201912,331829,1,24,6576080,0,0031,100,000,201601,20000,0,00,000000,0,0
202002,1542158,1,24,4223023,0,0031,100,000,201308,520,0,00,000000,0,0
201910,478213,1,24,344297,0,0031,100,000,201901,700,0,00,000000,0,0
201911,1679575,1,24,9978377,0,0031,100,000,201703,2700,1,01,202203,28000,0
201812,856296,1,24,1471091,0,0031,100,000,201708,2000,0,00,000000,0,0
201906,1522090,1,24,9703173,0,0031,100,000,201710,3500,0,00,000000,0,0
201908,623363,1,24,9325934,0,0031,100,000,201001,20000,0,00,000000,0,0
201902,518019,1,24,6728379,0,0031,100,000,201810,6300,0,00,000000,0,0
201906,343589,1,24,7487795,0,0031,100,000,201512,6100,0,00,000000,0,0
201809,1331940,1,24,3689976,0,0031,100,000,201512,2400,0,00,000000,0,0
202004,1257450,1,24,212067,0,0031,100,000,201705,2700,1,04,202105,28000,0
201812,1065036,1,24,4244327,0,0031,100,000,201808,1900,0,00,000000,0,0
201910,476671,1,24,6847982,0,0031,100,000,201704,2200,1,01,202204,28000,0
202003,1881091,1,24,3936713,0,0031,100,000,201506,3900,1,01,202006,28000,0
201807,1752841,1,24,7813911,0,0031,100,000,201304,20000,0,00,000000,0,0
201807,1450306,1,24,8497464,0,0031,100,000,201709,16000,0,00,000000,0,0
201904,560032,1,24,8105873,0,0031,100,000,201209,2000,0,00,000000,0,0
201906,716289,1,24,501705,0,0031,100,000,201512,12000,1,01,202012,30000,0
201901,552122,1,24,5490545,0,0031,510,000,201505,18000,0,00,000000,0,0
201907,1256944,1,24,5975498,0,0031,100,000,201001,3200,0,00,000000,0,0
202003,169715,1,24,2344107,0,0031,100,000,201809,3300,1,01,202309,24000,0
202006,716289,1,24,501705,0,0031,100,000,201512,12000,1,01,202012,30000,0
202001,1533292,1,24,7610083,0,0031,100,000,201604,4800,0,00,000000,0,0
201811,1803098,1,24,9195868,0,0031,100,000,201701,2900,0,00,000000,0,0
201902,404782,1,24,2650934,0,0031,100,000,201708,5900,0,00,000000,0,0
201902,74470,1,24,3700797,0,0031,100,000,201604,2100,0,00,000000,0,0
202001,1844091,1,24,6114453,0,0031,100,000,201704,9000,1,01,202204,28000,0
201808,1086997,1,24,1749554,0,0031,100,000,201212,3400,0,00,000000,0,0
201908,1250332,1,24,9875648,0,0031,590,000,201405,730,0,00,000000,0,0
201902,1368152,1,24,4347501,0,0031,100,000,201706,540,0,00,000000,0,0
201901,1898541,1,24,5067448,0,0031,100,000,201901,2400,0,00,000000,0,0
201808,1545377,1,24,8806144,0,0031,100,000,201608,3600,0,00,000000,0,0
201807,893829,1,24,2274040,0,0031,100,000,201805,2000,0,00,000000,0,0
201908,1233170,1,24,3413854,0,0031,100,000,201512,2100,0,00,000000,0,0
201907,968124,1,24,1868499,0,0031,100,000,201002,2200,0,00,000000,0,0
201912,1174264,1,24,7869889,0,0031,100,000,201512,2700,1,01,202012,28000,0
202002,1669207,1,24,9940111,0,0031,100,000,201506,2000,1,01,202006,29000,0
201808,904142,1,24,3301580,0,0031,100,000,201607,12000,0,00,000000,0,0
201812,1752841,1,24,7813911,0,0031,100,000,201403,840,0,00,000000,0,0
201903,744841,1,24,8788245,0,0031,100,000,201505,1700,0,00,000000,0,0
201904,861496,1,24,1668564,0,0031,100,000,201708,1700,0,00,000000,0,0
202005,1180838,1,24,5734996,0,0031,100,000,201908,8400,1,01,202008,24000,0
201812,1801809,1,24,4532206,0,0031,100,000,201708,12000,0,00,000000,0,0
201808,476671,1,24,6847982,0,0031,100,000,201704,3400,0,00,000000,0,0
201906,1084214,1,24,9383129,0,0031,100,000,201804,540,1,01,202004,24000,0
201909,247079,1,24,7740805,0,0031,100,000,201908,3200,1,01,202208,24000,0
201903,177795,1,24,7796073,0,0031,100,000,201604,1300,1,04,202104,28000,0
201904,1257450,1,24,4451798,0,0031,100,000,201803,9400,1,08,202103,24000,0
201904,1040735,1,24,7934042,0,0031,100,000,201511,9000,0,00,000000,0,0
201907,1367036,1,24,2903250,0,0031,100,000,201710,12000,1,01,202306,24000,0
201906,1686129,1,24,8525752,0,0031,100,000,201901,8200,1,04,202201,24000,0
202001,693402,1,24,3280680,0,0031,100,000,201001,6300,0,00,000000,0,0
201909,1679575,1,24,9978377,0,0031,100,000,201703,2700,1,01,202203,28000,0
202001,916668,1,24,3764285,0,0031,100,000,201703,3200,1,01,202103,24000,0
201907,29169,1,24,4639350,0,0031,100,000,201001,800,0,00,000000,0,0
201907,1593802,1,24,999741,0,0031,100,000,201509,3300,1,04,202009,30000,0
201810,371652,1,24,3824906,0,0031,100,000,201702,13000,0,00,000000,0,0
202005,1743342,1,24,9077371,0,0031,100,000,201908,320,1,04,202008,24000,0
201807,619476,1,24,559066,0,0031,100,000,201310,5000,0,00,000000,0,0
201808,1086997,1,24,1749554,0,0031,100,000,201306,570,0,00,000000,0,0
201807,1107807,1,24,7689223,0,0031,100,000,201711,2300,0,00,000000,0,0
201912,730117,1,24,692374,0,0031,100,000,201902,3900,1,01,202401,24000,0
201903,1236182,1,24,4146123,0,0031,100,000,201203,4500,0,00,000000,0,0
201811,1377866,1,24,4015091,0,0031,100,000,201605,3300,0,00,000000,0,0
201912,904142,1,24,3301580,0,0031,100,000,201607,3600,1,01,202207,24000,0
201812,64037,1,24,7283109,0,0031,100,000,201511,3900,0,00,000000,0,0
202004,656457,1,24,9748415,0,0031,100,000,201901,900,1,01,202401,24000,0
201912,1365529,1,24,5957670,0,0031,100,000,201706,8800,1,01,202206,28000,0
201907,253927,1,24,6354311,0,0031,100,000,201801,12000,1,04,202208,24000,0
201808,1782391,1,24,19199,0,0031,100,000,201805,3600,0,00,000000,0,0
